,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-04-05,15.338561058044434,15.852441783846938,15.338561058044434,15.618859635754891,13620000,2355040000.0,36122924834.13696
2000-04-06,15.634428977966309,15.681145399215213,15.198409046309878,15.447563292970695,7827000,2355040000.0,36819705620.269775
2000-04-07,15.805728912353516,15.883589645911906,15.57214671167834,15.790156765641836,7794800,2355040000.0,37223123817.74902
2000-04-10,16.44417953491211,16.44417953491211,15.883582505312834,15.930298924446106,11747000,2355040000.0,38726700571.899414
2000-04-11,16.553184509277344,16.6466173475235,15.883582501846558,16.35074669307734,10197600,2355040000.0,38983411646.728516
2000-04-12,17.26950454711914,18.12597231095282,16.849056735782607,16.92691744158567,20645800,2355040000.0,40670373988.64746
2000-04-13,17.31622886657715,17.40966175614501,16.740059380908665,17.31622886657715,11353400,2355040000.0,40780411629.94385
2000-04-14,15.696724891662598,17.004785299301147,15.447570528302874,16.942496708461217,17381800,2355040000.0,36966414988.861084
2000-04-17,17.191646575927734,17.222790863202967,15.634432212166164,15.665576499441396,15054000,2355040000.0,40487015352.17285
2000-04-18,16.536447525024414,17.16223551083423,16.364355828926715,17.16223551083423,14387600,2355040000.0,38943995379.333496
2000-04-19,16.536447525024414,16.95885441544604,16.41128992786245,16.599026323605397,7923200,2355040000.0,38943995379.333496
2000-04-20,17.256103515625,17.271748215095194,16.552092039466228,16.552092039466228,8139200,2355040000.0,40638814023.4375
2000-04-24,17.647214889526367,17.77237244193436,17.146584679894413,17.256097538251403,8723200,2355040000.0,41559896953.430176
2000-04-25,16.082746505737305,17.64721601018646,15.879365470158916,17.64721601018646,20658400,2355040000.0,37875511330.87158
2000-04-26,15.206645965576172,15.863723260385019,14.98762020063989,15.83243386539412,24605400,2355040000.0,35812259514.77051
2000-04-27,15.237935066223145,15.58211840447459,14.831172939198707,15.018909305517678,15193000,2355040000.0,35885946598.358154
2000-04-28,14.956335067749023,15.253584404869557,14.7998880482119,15.253584404869557,10627400,2355040000.0,35222767337.95166
2000-05-01,14.944602966308594,15.128428231793153,14.706021238764801,14.971981197338208,7527600,2355040000.0,35195137769.77539
2000-05-02,14.971978187561035,15.034556988762963,14.768597083654774,14.878109985758146,5692200,2355040000.0,35259607510.83374
2000-05-03,15.175352096557617,15.425667182686404,15.097128632142372,15.175352096557617,7259400,2355040000.0,35738561201.47705
2000-05-04,15.128417015075684,15.441310851995553,15.01890417215373,15.159706398767671,6600800,2355040000.0,35628027207.18384
2000-05-05,15.237935066223145,15.237935066223143,14.971975213937935,15.081488094290668,4403000,2355040000.0,35885946598.358154
2000-05-08,15.316162109375,15.36309621185521,15.034557494493743,15.050202195320479,5588600,2355040000.0,36070174414.0625
2000-05-09,15.70727252960205,15.78549599837497,15.331799879492042,15.331799879492042,8452800,2355040000.0,36991255098.11401
2000-05-10,16.06711196899414,16.223559018351434,15.75421787027955,15.848086099893926,8208000,2355040000.0,37838691371.45996
2000-05-11,16.270490646362305,16.317424753996043,15.832438975114089,16.11404362091651,6666800,2355040000.0,38317656291.80908
2000-05-12,16.05146598815918,16.41129417307893,15.926308358621878,16.270491839849463,4255800,2355040000.0,37801844460.754395
2000-05-15,16.239194869995117,16.333063048434393,15.848077459831458,15.988879727490374,4648000,2355040000.0,38243953486.6333
2000-05-16,16.145334243774414,16.348715392194055,15.988887206528538,16.23920246612194,6308800,2355040000.0,38022907957.458496
2000-05-17,16.270490646362305,16.270490646362305,15.957596595470722,16.14533302600567,6044400,2355040000.0,38317656291.80908
2000-05-18,16.20790672302246,16.348709001504318,16.14532793258608,16.20790672302246,5166400,2355040000.0,38170268648.98682
2000-05-19,16.286121368408203,16.317410746637613,16.03580634257292,16.082740409917033,5963800,2355040000.0,38354467267.456055
2000-05-22,16.239194869995117,16.364352441247487,16.0983926023362,16.317418352027847,6186200,2355040000.0,38243953486.6333
2000-05-23,16.114038467407227,16.317419535442465,15.957591491995506,16.114038467407227,5295400,2355040000.0,37949205152.282715
2000-05-24,16.48950958251953,16.5833777585111,16.114036878553243,16.160970966549026,8813600,2355040000.0,38833454647.2168
2000-05-25,16.505157470703125,16.52080216972749,16.207908189240225,16.42693397558131,6617400,2355040000.0,38870306049.80469
2000-05-26,16.5833797454834,16.63031383910269,16.426932766752422,16.45822216249862,4463400,2355040000.0,39054522635.80322
2000-05-30,16.55209732055664,16.614676138403738,16.458229093786,16.599031433941963,4370000,2355040000.0,38980851273.80371
2000-05-31,16.645963668823242,16.739831885000818,16.411293128379306,16.520806047253146,4208800,2355040000.0,39201910278.62549
2000-06-01,16.426929473876953,16.614665810721263,16.364350694928852,16.55208703177316,7701000,2355040000.0,38686075988.15918
2000-06-02,16.020164489746094,16.364347711205482,15.895006954669952,16.364347711205482,10462600,2355040000.0,37728128179.93164
2000-06-05,15.848074913024902,16.02016654584156,15.644693892423398,16.02016654584156,7586600,2355040000.0,37322850343.170166
2000-06-06,15.832436561584473,15.94194946270215,15.675989559987787,15.738568360626461,4348200,2355040000.0,37286021399.9939
2000-06-07,15.488250732421875,15.98888105912642,15.488250732421875,15.738565895774148,6278000,2355040000.0,36475450004.88281
2000-06-08,14.3931245803833,15.018912605617357,13.986362363981163,14.674729191738626,45193400,2355040000.0,33896384111.78589
2000-06-09,14.267961502075195,14.393119059110942,13.970712304115295,14.22102741818679,17979000,2355040000.0,33601620055.847168
2000-06-12,14.111517906188965,14.31489898465954,14.033294414469514,14.26796488962787,9321800,2355040000.0,33233189129.79126
2000-06-13,14.267961502075195,14.267961502075195,13.970712304115295,13.970712304115295,9267200,2355040000.0,33601620055.847168
2000-06-14,14.267961502075195,14.299250891334133,14.033291082633168,14.205382723557321,8078800,2355040000.0,33601620055.847168
2000-06-15,14.205382347106934,14.393118677685441,14.127158876032558,14.314895206611064,11457600,2355040000.0,33454243642.730713
2000-06-16,13.892495155334473,14.314902102625048,13.892495155334473,14.267967997370539,11573400,2355040000.0,32717381790.618896
2000-06-19,14.041115760803223,14.142806292775614,13.782978256565615,14.064582806643005,6712600,2355040000.0,33067389261.32202
2000-06-20,13.829914093017578,14.017650483420532,13.75169059701635,13.986361085020041,8000000,2355040000.0,32570000885.620117
2000-06-21,13.657818794250488,13.876844525200667,13.579595318911137,13.861199830132797,8198000,2355040000.0,32164709573.21167
2000-06-22,13.54830551147461,13.72039715192059,13.53266081688861,13.673463068162595,7189600,2355040000.0,31906801411.743164
2000-06-23,13.751693725585938,13.876851347661807,13.579601995231622,13.704759617307488,8417000,2355040000.0,32385788791.503906
2000-06-26,13.923776626586914,13.970710705103498,13.751685005359434,13.767329698198296,7171200,2355040000.0,32791050906.677246
2000-06-27,13.923776626586914,14.174091712008702,13.79861908387602,13.89248724090919,8516400,2355040000.0,32791050906.677246
2000-06-28,13.904228210449219,14.017652294303797,13.7986264772053,13.892494684533228,7391200,2355040000.0,32745013604.73633
2000-06-29,13.423148155212402,13.79862083088268,13.423148155212402,13.782976136063086,9755000,2355040000.0,31612050831.451416
2000-06-30,14.205382347106934,14.35791811570197,13.329279471073908,13.407502942148286,23969000,2355040000.0,33454243642.730713
2000-07-03,13.986355781555176,14.221026180574558,13.814264155607628,14.2053814873066,5595200,2355040000.0,32938427319.7937
2000-07-05,13.923776626586914,14.095868247814392,13.829908469553743,14.08022355497553,7344000,2355040000.0,32791050906.677246
2000-07-06,13.829914093017578,14.017650483420532,13.767335296216595,14.017650483420532,8129600,2355040000.0,32570000885.620117
2000-07-07,13.736045837402344,13.939426926111032,13.563954146956528,13.939426926111032,8907400,2355040000.0,32348937388.916016
2000-07-10,13.876846313476562,13.93942510181242,13.76733343388881,13.782978130972774,9370400,2355040000.0,32680528142.089844
2000-07-11,13.798624992370605,13.923782588673285,13.642177996992253,13.892493189597616,6966600,2355040000.0,32496313802.03247
2000-07-12,13.798624992370605,13.892493189597616,13.563954499303078,13.736046194219265,8533200,2355040000.0,32496313802.03247
2000-07-13,13.657818794250488,13.876844525200667,13.595240013979007,13.829910439997057,7299000,2355040000.0,32164709573.21167
2000-07-14,14.017644882202148,14.080223653997693,13.689106330275536,13.704751023224421,10094200,2355040000.0,33012114403.381348
2000-07-17,14.048941612243652,14.330546232533614,14.033296911116432,14.080231014498093,7941200,2355040000.0,33085819454.49829
2000-07-18,14.580851554870605,14.580851554870605,14.017642696527963,14.064576768056517,8984800,2355040000.0,34338488645.78247
2000-07-19,14.88935375213623,14.889353752136229,14.4958718876506,14.59030753512715,9620800,2355040000.0,35065023660.43091
2000-07-20,14.85787582397461,14.99952930110996,14.73196162207652,14.920832924923655,10271200,2355040000.0,34990891880.493164
2000-07-21,14.88935375213623,14.968050125033356,14.810657379239103,14.92083230129508,6091600,2355040000.0,35065023660.43091
2000-07-24,14.85787582397461,14.968050750635438,14.85787582397461,14.905093649686393,7881800,2355040000.0,34990891880.493164
2000-07-25,15.26709270477295,15.314310517261939,14.968046559009355,14.983785829839018,8473000,2355040000.0,35954614003.44849
2000-07-26,15.023126602172852,15.09395328599661,14.9208213922052,14.9208213922052,7409800,2355040000.0,35380064073.18115
2000-07-27,14.999523162841797,15.298569269970857,14.936566087656733,14.999523162841797,6010400,2355040000.0,35324477029.418945
2000-07-28,14.9050931930542,15.109703764870147,14.85787536878898,15.093964490115075,8274000,2355040000.0,35102090673.37036
2000-07-31,14.354215621948242,14.857872310437655,14.22830144982589,14.794915224376478,11908800,2355040000.0,33804751958.31299
2000-08-01,14.79490852355957,15.10969381129488,13.944988246674233,14.10238089054189,15932400,2355040000.0,34842601369.32373
2000-08-02,14.653253555297852,15.015256596943233,14.511600191175747,14.952299546222298,9127000,2355040000.0,34508998252.86865
