,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-03-13,0.9078851938247681,0.9467077171376085,0.8943207169892499,0.9139662417259768,303956800,15115799552.0,13723410606.083862
2000-03-14,0.8550304174423218,0.9298691988707192,0.853159510356779,0.9071835012159724,428579200,15115799552.0,12924468400.92102
2000-03-15,0.8699977397918701,0.8999337439095026,0.8540947340830727,0.8653206731770345,443609600,15115799552.0,13150711445.386963
2000-03-16,0.9097561240196228,0.9130309114930057,0.8569013899313849,0.8779500979073868,378100800,15115799552.0,13751691211.88507
2000-03-17,0.9354819059371948,0.9354819059371948,0.8952561965718516,0.8989988108478137,305043200,15115799552.0,14140556974.669556
2000-03-20,0.9205142259597778,0.9448368190753099,0.9158370578505635,0.924256739825287,204489600,15115799552.0,13914308524.372437
2000-03-21,1.0098532438278198,1.0234176249147402,0.9102248071950971,0.917240511488632,524328000,15115799552.0,15264739210.638306
2000-03-22,1.079078197479248,1.080482177105953,0.9845946951494222,0.993715916430738,567996800,15115799552.0,16311129734.029785
2000-03-23,1.0575625896453857,1.1253848626355638,1.0477398289088522,1.0627073837328613,562564800,15115799552.0,15985904118.773682
2000-03-24,1.0379172563552856,1.0772075070630145,1.0140622899908367,1.065981564128946,446913600,15115799552.0,15688949198.628296
2000-03-27,1.0444658994674683,1.083288418474902,1.0243526501628666,1.0299660705633933,279182400,15115799552.0,15787937175.249634
2000-03-28,1.0411916971206665,1.062707222938902,1.026223245279165,1.027158698579078,202966400,15115799552.0,15738444988.88269
2000-03-29,1.017336368560791,1.0435298507905004,1.001549875446495,1.0430622242309187,239836800,15115799552.0,15377852624.124512
2000-03-30,0.9410949945449829,1.0304335917454888,0.9387563610519605,0.9995622307540681,414400000,15115799552.0,14225403296.932495
2000-03-31,1.016401767730713,1.0271590850461692,0.942966058131205,0.9537242747291722,404633600,15115799552.0,15363725385.315918
2000-04-03,0.9976916909217834,1.0439984496803016,0.9686919255001059,1.0140624311550366,328563200,15115799552.0,15080907614.669617
2000-04-04,0.9527886509895325,0.9953528836745673,0.8737404334306779,0.9925466231401804,660329600,15115799552.0,14402162263.77826
2000-04-05,0.9757081270217896,0.9944173959151135,0.9279983022927469,0.9464736578627819,457665600,15115799552.0,14748608469.318726
2000-04-06,0.9368857145309448,1.0065789030361696,0.9223849853493048,0.9775791433174607,259627200,15115799552.0,14161776663.982056
2000-04-07,0.9859980940818787,0.986933447878781,0.9392244090196085,0.9523211607413873,242435200,15115799552.0,14904149548.795715
2000-04-10,0.9354819059371948,0.9934823352656049,0.9336110984006496,0.9855303790523441,212262400,15115799552.0,14140556974.669556
2000-04-11,0.8938530683517456,0.9345464024963618,0.8835625782851255,0.9242568117122782,541822400,15115799552.0,13511303810.145142
